area,category_searched,name,address,rating,review_count,website,phone,types,business_status,price_level
"Okhla, Delhi",furniture stores,"Godrej Interio - Mattress & Furniture Store in Okhla, New Delhi","Godrej Bhawan, Shersah Suri Marg, near Tata Indicom, Friends Colony West, Ishwar Nagar, Okhla, New Delhi, Delhi 110020, India",4.6,1121.0,https://stores.godrejinterio.com/godrej-interio-mattress-furniture-store-in-okhla-new-delhi-okhla-store-home-furniture-shop-okhla-new-delhi-275986/Home?utm_source=locator&utm_medium=googleplaces,091673 89517,"furniture_store, home_improvement_store, home_goods_store, store, manufacturer, service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Nawab Furniture,"B-124/2, Thokar Number 8, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.3,267.0,https://www.nawabfurniture.com/,097170 97424,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Furniture Point(Luxury Home),"A-245, Main Road, Thokar No 6, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.4,80.0,,099907 77794,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,M8 Furniture | Best Furniture In Delhi,"furniture market, Kalindi Kunj Rd, Thokar No 8, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.8,71.0,,099908 10901,"furniture_store, home_improvement_store, home_goods_store, store, manufacturer, service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,ZR Enterprises Sell furniture Online,"G95/A, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi, 110025, India",5.0,57.0,,085879 08434,"furniture_store, home_improvement_store, home_goods_store, supplier, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Style Furniture,"B-125/1, Thokar Number 8, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.2,18.0,https://qliqo.in/Style-Furniture-,095404 59811,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Old Furniture Buyer And Seller_JK Enterprises,"M 54, 3rd Floor, near Taha Medical Store, Abul Fazal Enclave Part 1, Part 1 Abul Fazal Enclave, Block K, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.7,137.0,https://usedfurniturebuyer.in/,099908 75818,"furniture_store, home_improvement_store, home_goods_store, supplier, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Delhi Old Furniture,"L-71, Abul Fazal Enclave, Okhla Main Market Road, Jamia Nagar, Okhla Village, Okhla, Abul Fazal Enclave Part 1, Part 1 Abul Fazal Enclave, Block J, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.9,168.0,http://www.delhioldfurniture.com/,088601 07782,"furniture_store, home_improvement_store, home_goods_store, supplier, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Royal furniture,"Royal furniture, J-9, Kalindi Kunj Rd, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.6,19.0,,087504 76349,"furniture_store, home_improvement_store, home_goods_store, supplier, store, service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Al Khidmat Furniture,"A251, near Thokar Number 6, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.9,28.0,http://alkhidmatfurniture.co.in/,093541 52927,"furniture_store, home_improvement_store, home_goods_store, supplier, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Sk furniture zone,"B-115, Thokar Number 7, near Zayed collage, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.2,77.0,https://www.instagram.com/sk_furniture_zone?igsh=NHZxamJ3YXBjd2lh,095409 99922,"furniture_store, home_improvement_store, home_goods_store, supplier, store, manufacturer, service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,SK99.Furnitures,"B124/1 shaheen bagh kalindi kunj, Block B, Block B, Thokar Number 8, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",2.9,65.0,,099904 44499,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,"Livspace - Interior Design Studio, Okhla","249, Okhla Phase III, Okhla Industrial Estate, New Delhi, Delhi 110020, India",4.7,5977.0,https://www.livspace.com/in/interiors/delhi/okhla?utm_medium=GMB&utm_source=wb_okhla,080 4775 9113,"general_contractor, furniture_store, home_improvement_store, home_goods_store, store, manufacturer, service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,J.k furniture & interior,"J-10, Kalindi Kunj Rd, Abul Fazal Enclave Part 1, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.0,32.0,,087000 40152,"home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,MASHA Furniture,"J -19, Jamia Main road, near Noor Masjid, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,9.0,,099537 40043,"wholesaler, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Home decor mattresses rizvi,"Abul Fazal Enclave Part 1, Part 1 Abul Fazal Enclave, Block F, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,34.0,https://www.shrizvi.com/,098186 60102,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Sk Furniture Buyer,"Abul Fazal, L17, Kalindi Kunj Rd, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110020, India",5.0,5.0,http://skoldfurniturbuyerandseller.in/,,"furniture_store, home_improvement_store, home_goods_store, car_dealer, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Godrej Interio Experience Center - Only Office Furniture,"IInd Floor, A-231, A Block Road, Pocket A, Okhla Phase I, Okhla Industrial Estate, New Delhi, Delhi 110020, India",4.3,70.0,http://www.godrejinterio.com/,097111 40448,"furniture_store, home_improvement_store, home_goods_store, supplier, store, manufacturer, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",furniture stores,Lucky Sofa Repairing,"B10 Shop, No. 2, Okhla Vihar, Okhla Vihar, Block A, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,14.0,http://luckysofareparing.blogspot.com/,099116 50519,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,New Mobile Junction,"D1/3, Pocket W, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020, India",4.0,699.0,,099710 70923,"cell_phone_store, wholesaler, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,SMART Mobile Store,"G34, Gurjar Samrat Jaipal Khatana Marg, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020, India",4.4,15.0,,099999 09803,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Tallil Communication,"E-184/C, Hightension Rd, Shaheen Bagh, Abul Fazal Enclave Part 2, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.5,95.0,,097163 09450,"cell_phone_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Vivo Mobile Store,"371, Zakir Nagar Main Rd, Jogabai Extension, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.7,102.0,,095344 97619,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,We Mobile Solution,"Gafoor Nagar, Jamia Nagar, Shop No.2, Near, Batla House, Azim Dairy, Okhla, New Delhi, Delhi 110025, India",4.7,65.0,,,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Royal Communication,"Shop No.- F, 236, opposite Bikaner Sweets, Shaheen Bagh, Abul Fazal Enclave Part 2, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.1,99.0,,070536 29053,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,LIMRA ENTERPRISES,"SHOP NO 3, D-10, Okhla Main Market Rd, Okhla Vihar, Okhla Vihar, Block C, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.9,24.0,,070112 99482,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Anam International mobile store,"Zakir Nagar West Rd, Jogabai Extension, Zakir Nagar, Okhla, New Delhi, Delhi 110025, India",4.0,195.0,https://www.instagram.com/anam.international?igsh=OXhtNzVwN21kYWw0&utm_source=qr,070110 55037,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,AJ Mobiles,"B-272 Tikona park road, Okhla Head Rd, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.8,9.0,,,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Hotspot Mobile Store,"No G3, Gedore House, Nehru Place, New Delhi, Delhi 110019, India",4.9,1395.0,https://nearby.hotspotstore.com/hotspot-mobile-store-nehru-place-new-delhi-46631/home?utm_source=GBP,099115 58380,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Hotspot Mobile Store,"No G4/58, Sahyog Building, Nehru Place, New Delhi, Delhi 110019, India",5.0,1779.0,https://nearby.hotspotstore.com/hotspot-mobile-store-nehru-place-new-delhi-29848/home?utm_source=GBP,081305 33835,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Sigmen Radio Mobile Store,"Sigmenradio K-1/A, Block K, Kalkaji, New Delhi, Delhi, 110019, India",4.1,152.0,http://sigmenradio.com/,098100 06633,"cell_phone_store, electronics_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Arsh Mobile Care,"Shop No. 173, Okhla Head Okhla Main Market Road, Village, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.8,82.0,,098107 77994,"service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Hotspot Mobile Store,"No D10, Vikas Marg, near wow momos, Veer Savarkar Block, Block L, Laxmi Nagar, New Delhi, Delhi, 110092, India",4.9,1208.0,https://nearby.hotspotstore.com/hotspot-mobile-store-laxmi-nagar-new-delhi-30172/home?utm_source=GBP,095601 13671,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,The Mobile Street,"Shop No.-1 Ground Floor, P-5, Ocean Plaza, P Block, Pocket A, Sector 18, Noida, Uttar Pradesh 201301, India",4.7,151.0,https://college.jyotividhya.com/,098108 08932,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Mobile House- Best Mobile Shop in Noida Sector 18,"G-29, S Block, Pocket A, Sector 18, Noida, Uttar Pradesh 201301, India",4.8,354.0,https://college.jyotividhya.com/,098910 65500,"electronics_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Jai Sachidanand Mobile Store,"E1/2 part 1 40feet road chankya palace, Block C, oppo c1, Janakpuri, New Delhi, Delhi, 110059, India",4.5,2290.0,,098109 59555,"cell_phone_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,ATEEQ MOBILE SOLUTION,"F.44, Muradi Rd, near Gulaothi biryani wala..&.. masjid, Jamia, Batla House, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.9,68.0,,098107 55796,"service, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Cellular Hut,"G-32, Main Rd, Block G, Kalkaji, New Delhi, Delhi 110019, India",4.4,138.0,,098100 78783,"cell_phone_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",mobile shops,Ankit Communication,"G-4 Parking Side, Shakuntala Apartments, 59, Nehru Place, New Delhi, Delhi 110019, India",4.6,993.0,https://sites.google.com/view/ankit-communication/home,093122 40850,"cell_phone_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,"GIVA Silver & Gold Jewellery Store | Shaheen Bagh, New Delhi","186, Mansa Mohalla, Block F, Jasola, Jasola Vihar, New Delhi, Delhi 110025, India",4.9,338.0,https://www.giva.co/,063669 78536,"jewelry_store, wholesaler, store, point_of_interest, service, manufacturer, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Ramesh Chand,"Shop No-118,114, Main Bazar, Bazar, Okhla Main Market Rd, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.5,39.0,,098102 98031,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,American Diamond Gallery,"Flat No.8 2nd floor, Wing A Sahil App, 387/17, near Umar Masjid, Zakir Nagar, Okhla, New Delhi, Delhi 110025, India",4.9,30.0,,075035 51703,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Anas Jewellers,"Shop No.1,2 & 3,Main Road, Zakir Nagar Main Rd, Jogabai Extension, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.8,52.0,,011 2698 2106,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Gold99,"Gold99 building, Batla House, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.8,17.0,,089295 60265,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Nayaab Apparel & Jewellers,"Main Road, Jogabai Extension, Zakir Nagar, Okhla, New Delhi, Delhi 110025, India",4.9,40.0,,,"womens_clothing_store, jewelry_store, clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Syed Jewellers,"161/33Almadina Market 7, joga bai main road, Jogabai Extension, Jamia Nagar, Okhla, new delhi, New Delhi, Delhi 110025, India",4.5,10.0,,098112 80403,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Beauty Collection I Anti Tarnish Jewellery,"Shop No. 4, Mahek Apartment Basement, Batla House, Chowk, Okhla, New Delhi, Delhi 110025, India",4.9,12.0,https://www.instagram.com/invites/contact/?utm_source=ig_contact_invite&utm_medium=copy_link&utm_content=10snce52,092176 07705,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,A. K. Jewellers,"Shop Number 2, F-34, Nafees Rd, Jamia, Batla House, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.9,10.0,,092058 38342,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Hassan Jewellers,"13/14, Market Main Rd, near Unique Bakers & Confectioners, Mehboob Nagar, Jogabai Extension, Zakir Nagar, Okhla, New Delhi, Delhi 110025, India",4.3,6.0,,,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Al Nizam Jewellers,"332/17, Jogabai Extension, Zakir Nagar, Okhla, Delhi, New Delhi, Delhi 110025, India",5.0,2.0,,,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Neckella Jewelry,"Abul Fazal Enclave Part 2, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,15.0,https://neckella.com/,074638 19363,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,M.S. Jewellers,"Batla House, 19/2, Nafees Rd, Jamia, Jogabai Extension, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.1,8.0,,098112 34802,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Jai Durge Jewellers,"Alla Mohalla, 202a, Durga Chowk, near Jai Prakash Chakki, Tekhand, Okhla Phase I, Okhla Industrial Estate, New Delhi, Delhi 110020, India",5.0,38.0,,099589 12315,"jewelry_store, store, point_of_interest, service, manufacturer, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Nagi Jewellers,"N.F.C, Zakir Nagar Main Rd, Jogabai Extension, Zakir Nagar, Okhla, New Delhi, Delhi 110025, India",3.6,24.0,,,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,"Gandaram Jewellers® - Trusted Jewelry Store, jewelry valuation & gold diamond gemstone jewelry store Lajpat Nagar New Delhi","I Block Shop, 1, Veer Savarkar Marg, Central Market, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",5.0,4990.0,https://gandaramjewellers.com/,075499 94999,"jewelry_store, wholesaler, finance, store, point_of_interest, service, manufacturer, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Anas & Sons Jewellers,"334-G, Batla House, Joga Bai Extension, Okhla, New Delhi, Delhi 110025, India",3.0,2.0,https://www.instagram.com/anasandsonsjewellers.co?igsh=MXZ0NHFvbGg0cnducQ==,090770 00064,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,GOLD TO CASH.IN JEWELLERS,"B-84, Tikona Park Rd, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,5.0,https://www.goldtocash.in/,083685 06813,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Al-Hamid Jeweller,"Shop No-A, 34, Zakir Nagar Main Rd, Batla House, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",2.8,25.0,,,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",jewellery shops,Dhirsons Jewellers Private Limited,"D32, Veer Savarkar Marg, Central Market, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",4.6,1922.0,https://www.dhirsonsjewellers.in/,092679 50500,"jewelry_store, store, point_of_interest, service, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Zubair Hardware Store.,"B - 158/4, near Market Basket, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.9,31.0,,099713 86186,"hardware_store, painter, manufacturer, home_goods_store, building_materials_store, supplier, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Okhla hardware,"L block l, 48, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.5,13.0,,011 4902 6750,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Mirza Hardware,"R-146, Sir Syed Rd, Jogabai Extension, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.5,10.0,,099117 86026,"hardware_store, home_goods_store, building_materials_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,B K Sanitation (Babu Hardware),"Main Market, Z-326/1, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.3,26.0,,099900 95017,"hardware_store, home_goods_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,New Delhi Hardware,"H 77/17, Shahab Masjid Rd, near Saifi Chawk, Batla House, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.0,3.0,,098105 69237,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,A&K Sanitary,"E-2/6, Okhla Vihar, Okhla Vihar, Block D, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,39.0,https://ak-sanitary.grexa.site/,097189 02815,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Delhi Traders,"J-12, Kalindi Kunj Rd, Abul Fazal Enclave, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",3.9,52.0,,084477 61199,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Royal The Perfect Hardware,"A-94, 2, Thokar No-6, Abul Fazal Enclave, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.5,17.0,,098187 86724,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,A Q Hardware,"F 11/2 Sir Syed Road Joga bai Ext, Jogabai Extension, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.8,6.0,,099116 67834,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Delhi Hardware,"J-5, Abul Fazal Enclave Part 1, Part 1 Abul Fazal Enclave, Block J, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,6.0,,,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,A.B. Hardware & sanitary store,"F10, 1, Sir Syed Rd, Jogabai Extension, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,4.0,,088826 22585,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Ankit Hardware,"F-235, Main Road, phase 1, Village, Mata Mohalla, Tekhand, Okhla Phase I, Okhla, New Delhi, Delhi 110020, India",4.7,3.0,,099117 75152,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Unique Hardware,"N.F.C, Zakir Nagar Main Rd, Jogabai Extension, Zakir Nagar, Okhla, New Delhi, Delhi 110025, India",4.6,19.0,,098912 22369,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Comet Hardware,"F, 56/23, Sir Syed Rd, Jamia, Batla House, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.4,18.0,,095405 75019,"hardware_store, home_goods_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,S.S.Hardware Store,"Shop No. E, 26, Okhla Vihar, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",2.7,3.0,,099533 07543,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,"Ozone India | Metro Hardware | Shaheen Bagh, Delhi","E-111, Shaheen Bagh, Abul Fazal Enclave Part 2, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",4.0,9.0,https://stores.ozone.in/ozone-india-metro-hardware-shaheen-bagh-delhi-OZDLR04193?utm_source=Googlemaps&utm_medium=GMB,099904 87786,"hardware_store, home_improvement_store, home_goods_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,New Tech Hardware Shop | Modular Kitchen | Best in Okhla,"Shop No 1, Block G, 98, Kalindi Kunj Rd, opposite to Jockey Showroom, Shaheen Bagh, G/F, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,5.0,,099717 85708,"hardware_store, furniture_store, home_improvement_store, home_goods_store, building_materials_store, supplier, service, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Nirman Stores,"453, 5, Street Number 5, Govindpuri, New Delhi, Delhi 110019, India",4.0,270.0,,098107 74550,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Aligarh locks & Hardware Store,"F 42, near Royal International Hotel, Shaheen Bagh, Jamia Nagar, Okhla, New Delhi, Delhi 110025, India",5.0,2.0,,098100 00186,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Okhla, Delhi",hardware stores,Singhal Hardware,"G-2, Okhla Phase II, Harkesh Nagar, Okhla Industrial Estate, New Delhi, Delhi 110020, India",4.5,2.0,,083779 15990,"hardware_store, building_materials_store, store, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",restaurants,YouMee Epicuria Nehru Place,"Located in-Epicuria Food & Entertainment HUB, Unit No. R-04 A, Upper GF, Metro Station, Astha Kunj Rd, Nehru Place, New Delhi, Delhi 110019, India",4.7,754.0,https://stores.lbf.co.in/store-pages/youmee-epicuria-nehru-place-new-delhi/,081302 03343,"malaysian_restaurant, vietnamese_restaurant, thai_restaurant, indonesian_restaurant, korean_restaurant, chinese_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,The Chatter House,"S 2-3 & F-15, Lower Ground Floor, Epicuria Mall, Nehru Place, New Delhi, Delhi 110019, India",4.3,2372.0,http://chatter-house-premium.lovable.app/,093107 90778,"restaurant, pizza_restaurant, gastropub, north_indian_restaurant, italian_restaurant, indian_restaurant, bar, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",restaurants,Sandoz Restaurant - Nehru Place,"43,Ground Floor, Kushal House, Nehru Place, New Delhi, Delhi 110019, India",4.5,2957.0,https://sandozrestaurants.com/,082917 15064,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,Nehru Place SOCIAL,"Upper Ground Floor, Epicuria Food Mall, Astha Kunj Rd, Nehru Place, New Delhi, Delhi 110019, India",4.3,5925.0,https://socialoffline.in/restaurant/nehru-place-social/,092280 35641,"bar, pizza_restaurant, north_indian_restaurant, chinese_restaurant, indian_restaurant, ramen_restaurant, japanese_restaurant, pub, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",restaurants,FIO - Cookhouse & Bar,"R-1, MRTS, Epicuria Mall Nehru Place Metro Station, Nehru Place, New Delhi, Delhi 110019, India",4.3,2740.0,,099710 04536,"italian_restaurant, north_indian_restaurant, indian_restaurant, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_VERY_EXPENSIVE
"Nehru Place, Delhi",restaurants,Pind Balluchi Nehru Place,"Govardhan Building, 103/104 A, behind Satyam Cinema, Nehru Place, New Delhi, Delhi 110019, India",4.1,3357.0,http://www.pindballuchi.com/,011 4160 6868,"north_indian_restaurant, pakistani_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,Qavalli Delhi,"Concourse, TDI South Bridge, C-1, Epicuria, Nehru Place, New Delhi, Delhi 110019, India",4.6,684.0,https://www.qavalli.in/,072900 02985,"restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",restaurants,The Flying Saucer Cafe,"204 Underground Food court TDI Westside Mall Bipin Chandra Pal Marg, Nehru Place, New Delhi, Delhi 110019, India",4.1,4701.0,,,"cafe, mediterranean_restaurant, north_indian_restaurant, italian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",restaurants,Thanks & Beyond,"204, Underground Food court, TDI Westside Mall, Bipin Chandra Pal Marg, Nehru Place, New Delhi, Delhi 110019, India",3.9,346.0,https://www.thanksandbeyond.com/,095992 98356,"lebanese_restaurant, cocktail_bar, italian_restaurant, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,
